raw_title,raw_description,price,currency,without_dds,offer_type,property_type,city,neighborhood,contact_info,agency,agency_url,details_url,num_photos,date_time_added,search_url,site,total_offers,ref_no,time,price_per_m2,area,floor,fingerprint_hash
"Продава 3-СТАЕН, гр. Пловдив, Мараша",,359000.0,EUR,False,,тристаен,Пловдив,Мараша,,,,https://bazar.bg/obiava-40888907/prodawa-3-staen-gr-plowdiw-marasha,,2026-01-20 18:04:31.199256,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,40888907,днес,,,,3bf6aaa61567dbd3c4ae9e20dc3332f3
"Продава 4-СТАЕН, гр. Пловдив, Център",,399000.0,EUR,False,,четиристаен,Пловдив,Център,,,,https://bazar.bg/obiava-53071135/prodawa-4-staen-gr-plowdiw-tsentar,,2026-01-20 18:04:31.199421,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,53071135,днес,,,,99a737653cbfbf08f4d8f27cdc393353
"Продава 2-СТАЕН, гр. Пловдив, Каменица 1",,153456.0,EUR,False,,двустаен,Пловдив,Каменица 1,,,,https://bazar.bg/obiava-52711143/prodawa-2-staen-gr-plowdiw-kamenitsa-1,,2026-01-20 18:04:31.199567,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,52711143,днес,,,,e0953fb5cd6b66ccc0a37c8cddace795
"Продава 2-СТАЕН, гр. Пловдив, Каменица 1",,180550.0,EUR,False,,двустаен,Пловдив,Каменица 1,,,,https://bazar.bg/obiava-52495679/prodawa-2-staen-gr-plowdiw-kamenitsa-1,,2026-01-20 18:04:31.199713,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,52495679,днес,,,,0de0fbfc30a070f75b03721f1c3ec6ee
"Продава 3-СТАЕН, гр. Пловдив, Каменица 1",,286500.0,EUR,False,,тристаен,Пловдив,Каменица 1,,,,https://bazar.bg/obiava-52664948/prodawa-3-staen-gr-plowdiw-kamenitsa-1,,2026-01-20 18:04:31.199860,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,52664948,днес,,,,5e3aa6024dcc17366e6aae50d5678eaf
🏡 Луксозен апартамент с невероятна гледка до хотел ”Марица”,,300000.0,EUR,False,,🏡 Луксозен апартамент с невероятна гледка до хотел ”Марица”,Пловдив,Център,,,,https://bazar.bg/obiava-53160394/luksozen-apartament-s-neweroiatna-gledka-do-hotel-maritsa,,2026-01-20 18:04:31.200007,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,53160394,днес,,,,8ed7713443806a29377eaf859ec23d86
"Продава МЕЗОНЕТ, гр. Пловдив, Център",,244990.0,EUR,False,,мезонет,Пловдив,Център,,,,https://bazar.bg/obiava-51240010/prodawa-mezonet-gr-plowdiw-tsentar,,2026-01-20 18:04:31.200157,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,51240010,днес,,,,f9ae6ecad5aaa9f7c9100d1dac19723e
"Продава 2-СТАЕН, гр. Пловдив, Център",,179999.0,EUR,False,,двустаен,Пловдив,Център,,,,https://bazar.bg/obiava-52834278/prodawa-2-staen-gr-plowdiw-tsentar,,2026-01-20 18:04:31.200322,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,52834278,вчера,,,,93a2ed8078e17a6daaac2082ab5b042f
"Продава 2-СТАЕН, гр. Пловдив, Център",,159599.0,EUR,False,,двустаен,Пловдив,Център,,,,https://bazar.bg/obiava-52494076/prodawa-2-staen-gr-plowdiw-tsentar,,2026-01-20 18:04:31.200471,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,52494076,вчера,,,,cdae0ad50f2d9c7fb8de79874adda2d2
"Продава 2-СТАЕН, гр. Пловдив, Младежки Хълм",,170000.0,EUR,False,,двустаен,Пловдив,Младежки хълм,,,,https://bazar.bg/obiava-52457588/prodawa-2-staen-gr-plowdiw-mladezhki-halm,,2026-01-20 18:04:31.200621,https://bazar.bg/obiavi/prodazhba-apartamenti/plovdiv?asize[]=2&asize[]=3&asize[]=4&asize[]=5&asize[]=6&currency=2&district_id[]=710&district_id[]=714&district_id[]=979&district_id[]=718&district_id[]=720&district_id[]=984&district_id[]=723&district_id[]=270,bazarbg,,52457588,вчера,,,,94532edad208b9f88f8298e435488455
